"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Haryana","Panchkula","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-05","2022","10","0.0079051562","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-06","2022","10","0.0007654078","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-07","2022","10","0.6811901888","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-08","2022","10","0.1394847242","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-09","2022","10","1.2855930167","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-10","2022","10","1.0754822802","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-11","2022","10","25.8817469186","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-12","2022","10","22.5881408683","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-13","2022","10","0.4159190302","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-14","2022","10","0.0144789781","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-15","2022","10","8.6E-9","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-19","2022","10","0.0053778505","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-21","2022","10","0.0870405269","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-22","2022","10","9.04693E-5","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panchkula","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-02","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-05","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-06","2022","10","2.02317E-5","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-07","2022","10","0.0009165588","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-08","2022","10","0.1383322629","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-09","2022","10","8.6396481485","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-10","2022","10","2.6514007815","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-11","2022","10","2.5655923778","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-12","2022","10","3.0774157477","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-13","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Haryana","Panipat","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-02","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-03","2022","10","0.0002697126","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-05","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-06","2022","10","0.001053715","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-07","2022","10","0.0715831883","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-08","2022","10","5.3972771808","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-09","2022","10","62.6906853124","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-10","2022","10","12.8200325156","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-11","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-12","2022","10","0.0076885578","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-13","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-18","2022","10","0.0010788502","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-25","2022","10","0.0010788502","NRSC VIC MODEL"
"Haryana","Rewari","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-02","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-05","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-06","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-07","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-08","2022","10","2.7840107435","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-09","2022","10","19.5233496626","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-10","2022","10","0.8974332347","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-11","2022","10","0.1719510383","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-12","2022","10","0.0408965312","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-13","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Haryana","Rohtak","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-02","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-05","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-06","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-07","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-08","2022","10","0.0001707797","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-09","2022","10","0.1341301288","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-10","2022","10","4.6754E-6","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-11","2022","10","0.3494696804","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-12","2022","10","0.4408308569","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-13","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sirsa","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-02","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-05","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-06","2022","10","0.0001311984","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-07","2022","10","0.0666396714","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-08","2022","10","2.0890434624","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-09","2022","10","21.0823525657","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-10","2022","10","5.7897405355","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-11","2022","10","1.5018844958","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-12","2022","10","2.3392705994","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-13","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-21","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Haryana","Sonipat","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-02","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-05","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-06","2022","10","1.0825507299","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-07","2022","10","0.9048815221","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-08","2022","10","1.5934370876","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-09","2022","10","1.0217928127","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-10","2022","10","0.165289917","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-11","2022","10","14.110860746","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-12","2022","10","20.6547717943","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-13","2022","10","0.2860917563","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-14","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-15","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-19","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-21","2022","10","0.0004870747","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-22","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Haryana","Yamunanagar","2022-10-26","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-02","2022","10","0.0003067802","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-03","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-05","2022","10","0.0045270368","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-06","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-07","2022","10","1.165368676","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-08","2022","10","1.6393284916","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-09","2022","10","0.4255252516","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-10","2022","10","10.7099624835","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-11","2022","10","24.2813081794","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-12","2022","10","0.6591399701","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-13","2022","10","8.7942525751","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-14","2022","10","0.0003009919","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-15","2022","10","0.0002972496","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-19","2022","10","6.57377E-5","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-20","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-21","2022","10","0.0180447588","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-22","2022","10","0.0005409207","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-24","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Bilaspur","2022-10-26","2022","10","5.7883E-6","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-01","2022","10","0.0764821535","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-02","2022","10","0.0066413214","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-03","2022","10","0.2619397317","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-04","2022","10","0.0001745984","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-05","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-06","2022","10","0.1427857757","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-07","2022","10","0.6621379516","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-08","2022","10","1.24429976","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-09","2022","10","0.4556359214","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-10","2022","10","1.2276920965","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-11","2022","10","14.3062132161","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-12","2022","10","2.1162647986","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-13","2022","10","2.0351758129","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-14","2022","10","0.4522614614","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-15","2022","10","0.0064633084","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-16","2022","10","0.000706038","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-17","2022","10","0.0008095655","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-18","2022","10","0.0022755939","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-19","2022","10","5.0329099148","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-20","2022","10","0.5534035795","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-21","2022","10","11.5143089539","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-22","2022","10","1.2381065095","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-23","2022","10","0.0033144652","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-24","2022","10","0.0123751912","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-25","2022","10","0.1059664205","NRSC VIC MODEL"
"Himachal Pradesh","Chamba","2022-10-26","2022","10","0.0346693695","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-01","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-02","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-03","2022","10","0.0226965676","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-04","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-05","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-06","2022","10","0.0012315967","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-07","2022","10","0.2158516897","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-08","2022","10","0.3090701076","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-09","2022","10","0.0222517204","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-10","2022","10","0.8972542336","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-11","2022","10","18.5844788458","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-12","2022","10","0.1395933789","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-13","2022","10","0.5279680459","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-14","2022","10","0.0019353662","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-15","2022","10","4.19763E-5","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-16","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-17","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-18","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-19","2022","10","0.0154677195","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-20","2022","10","0.0008797119","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-21","2022","10","0.4186286117","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-22","2022","10","0.0361181041","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-23","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-24","2022","10","0.0024631934","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-25","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Hamirpur","2022-10-26","2022","10","0.0001759424","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-01","2022","10","0.1415413461","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-02","2022","10","0.0002980748","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-03","2022","10","0.8476609328","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-04","2022","10","0.0007986487","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-05","2022","10","NA","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-06","2022","10","0.1255900351","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-07","2022","10","0.3777546843","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-08","2022","10","3.2637751416","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-09","2022","10","0.5633471764","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-10","2022","10","0.7468625888","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-11","2022","10","22.7014442099","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-12","2022","10","5.1303022009","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-13","2022","10","2.0903413236","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-14","2022","10","0.1457061359","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-15","2022","10","0.0027955236","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-16","2022","10","0.0007266183","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-17","2022","10","0.0008304209","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-18","2022","10","0.0177588123","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-19","2022","10","1.5666344041","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-20","2022","10","0.1279256704","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-21","2022","10","5.9771894997","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-22","2022","10","1.6089229194","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-23","2022","10","0.0042724374","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-24","2022","10","0.0094579999","NRSC VIC MODEL"
"Himachal Pradesh","Kangra","2022-10-25","2022","10","0.027529428","NRSC VIC MODEL"
